mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount,score
0,2,0,2,0,-10,3.698,-7.722,5.728,-7.276,1,0,0,0,0,0,0,0,3,0,1.360629,0.902686,0.874703,1.144072,1.054421,1.415555,0.666574,1.263325,4.034367,2.983003,2.150772,0.811395,1.636408,0.031683,0.124434,1.710543,1.28806,1.4875,0.630713,-1.166667,0,0,1,0.354
0,2,0,1,0,-2,4.327,-1.556,4.551,-0.766,0,1,0,0,0,1,0,0,3,0,0.54588,0.300509,0.509402,0.259522,0.212802,0.124202,0.221448,0.318529,2.547494,0.676345,0.730505,1.07371,0.543615,0.744868,0.264046,0.205679,1.475933,0,0.125,-2.288393,0,0,0,0.351
0,1,0,0,0,0,0.595,-2.852,1.42,-2.692,0,0,0,0,0,0,0,0,0,0,0.772254,0.388787,0.599755,0.694672,0.219634,0.473947,0.284906,0.364891,2.859043,0.772433,0.849072,0,0.289583,0.018318,0.667102,0.479252,0.681784,0.077387,0.419643,-0.47629,0,0,1,0.347
1,1,1,1,3,-2,1.827,-1.48,1.966,-2.421,0,2,0,0,2,1,1,2,1,2,0.737294,0.507645,0.486464,0.536227,0.486135,0.388445,0.380786,0.51525,2.670808,1.368095,0.557059,0.949624,0.286755,0,0.344825,1.12197,1.410282,0.099925,2.89814,-0.719551,0,0,1,0.343
1,1,1,2,2,-2,0.517,-0.531,0.809,-1.865,1,0,0,0,0,1,0,0,1,0,0.307022,0.167915,0.270591,0.272302,0.154082,0.118921,0.059294,0.260908,1.501024,0.614009,0.736768,0.285095,0.352455,0,0.124434,0.611144,0.080758,0.043598,0.515568,-0.1875,0,0,0,0.342
1,2,1,1,3,-1,2.699,-6.087,5.995,-4.22,0,4,0,0,1,0,1,2,0,2,1.525946,1.021705,1.161003,1.380955,0.57551,0.94827,0.729996,1.357311,6.446864,2.237025,1.359986,0.480013,0.651642,1.295567,0.904435,0.010592,0.761421,0.09642,3.19411,-1.232044,0,0,1,0.34
1,0,0,0,0,0,2.196,-3.002,3.868,-3.128,0,0,0,2,0,2,0,0,2,0,1.218305,0.815472,0.670424,1.071408,0.776473,0.562438,0.591893,1.007779,4.055938,2.576711,0.395915,0.662759,0.262502,0.378258,0,0.913987,0.765111,0.166457,1.172024,-0.395833,0,0,1,0.333
0,1,0,1,0,0,4.151,-1.677,14.126,-1.437,0,0,0,0,0,1,0,0,1,0,0.693306,1.667821,0.370137,0.710663,1.411282,0.462642,0.784755,1.34144,2.470578,3.789023,0.412202,1.438755,0,0.805031,6.758931,0.635381,0.616047,0.470701,0.326042,-0.254869,0,0,0,0.333
0,0,0,0,0,0,4.229,-1.209,3.39,-1.647,0,0,0,0,0,0,0,0,0,0,0.732579,0.896446,0.331423,0.47934,0.607422,0.249078,0.438408,0.663154,2.308132,1.568296,0.71172,0.61847,1.382988,1.516982,1.896635,2.809147,0.142877,0.637857,0.73409,0,0,0,0,0.333
2,1,1,1,3,-2,3.374,-5.052,1.088,-11.055,0,1,0,0,0,1,0,1,1,1,2.127228,1.280349,1.725638,2.107362,0.925096,1.542238,0.894815,1.513208,8.782393,2.810151,0.779903,0.531315,1.264171,0.838526,0,1.15128,0.818891,0.261379,1.75988,-1.553986,0,0,1,0.333
0,0,0,0,0,-1,0,-1.197,0.586,-0.351,0,0,0,1,0,1,0,0,1,0,0.422425,0.158938,0.481036,0.251497,0.172683,0.194164,0.186109,0.27006,1.512627,0.576767,0.034286,0.291568,0.071832,0,0,0.607826,0.181196,0,0,-0.427083,0,0,1,0.333
2,2,2,1,7,-1,7.781,-1.93,4.129,-7.113,0,2,1,2,3,1,1,4,1,5,0.916767,1.165856,0.92253,1.048605,1.54114,0.397949,0.584104,1.64909,2.95691,3.455987,0.647347,0.544385,1.209066,0.500322,2.826539,0.250701,0.228035,2.90323,0.84375,-0.375,0,0,0,0.333
0,0,0,0,6,0,4.442,-6.216,0.792,-6.163,0,1,0,1,0,1,0,0,2,0,1.486107,1.444471,1.108925,1.22643,1.123597,0.760892,0.96773,1.626959,5.553007,3.525794,0.980997,2.185166,1.263197,0.908175,0.494307,0.246134,0.355439,0.800861,0.491775,-0.5625,0,0,3,0.333
0,2,0,0,0,-1,2.034,-3.427,2.723,-3.152,0,0,0,0,1,1,0,1,2,1,0.639471,0.458081,0.471874,0.563923,0.373241,0.507165,0.243556,0.559578,2.36798,1.293207,0.767322,0.220547,0.444924,0.15777,0.962177,0,1.225098,0.312855,0.125,-0.764583,0,0,1,0.333
0,0,0,0,2,0,3.082,-0.807,3.783,-0.779,0,0,0,0,0,0,0,0,0,1,0.514938,0.582759,0.366563,0.47291,0.412943,0.174359,0.327594,0.596472,2.207672,1.631083,0.333111,1.555876,0.24136,1.374708,1.404804,0.677931,0.423338,0,0.125,-0.394634,0,0,0,0.333
0,1,0,1,0,0,0.69,-3.507,3.23,-1.282,0,1,0,0,0,1,0,0,0,0,0.92676,0.473722,0.797442,0.714501,0.388854,0.276025,0.308189,0.321065,2.424571,0.944401,0.069792,0,0.031504,0.518919,0.154193,0.647076,1.456275,0,0.86875,-0.693155,0,0,0,0.333
3,3,1,1,2,-1,4.838,-6.656,3.994,-3.961,0,1,0,0,1,0,1,1,0,1,1.294972,0.97818,1.088178,1.105878,0.882401,0.784662,0.685207,1.092513,5.504555,2.947219,2.287452,0.188471,0.626559,1.687736,3.988549,1.083375,0.453113,0.514174,1.066369,-1.188889,0,0,1,0.333
1,1,1,1,3,-2,2.466,-4.527,2.135,-2.595,0,1,0,0,1,0,1,1,0,1,1.010048,0.45991,0.628473,0.652115,0.320345,1.186248,0.383677,0.50404,2.554363,0.995996,0.802485,0.358707,0.125108,0.39738,0.693633,1.559785,0.866938,0.00966,2.787307,-0.770833,0,0,1,0.333
1,0,1,0,0,0,0.727,-2.058,17.122,-0.06,0,0,0,0,0,0,0,0,0,1,0.438802,0.491903,0.252867,0.405571,0.301774,0.472815,0.166276,0.640335,1.835375,0.924544,0,1.378669,0.188111,1.765863,9.275698,3.31152,0.544269,7.73229,0,-0.21875,0,0,0,0.333
0,0,0,0,0,0,3.689,-1.161,10.479,-2.683,0,0,0,0,0,0,0,0,0,0,0.358979,0.598767,0.135382,0.314472,0.459814,0.125123,0.21451,0.566123,1.13093,1.753237,0.80461,0.649945,0.347196,0.936346,3.411401,3.176102,0.40355,1.233138,0.41875,-0.043651,0,0,0,0.333
0,1,0,1,0,0,3.555,-3.49,7.163,-1.842,0,0,1,1,0,2,0,0,2,0,0.83744,0.647543,0.956903,0.826043,0.505883,0.376597,0.342191,0.597889,3.384125,1.85688,0.568411,0.985882,2.990702,0.061754,0.995152,0.282281,1.583173,0,0.3125,-0.932292,0,0,0,0.333
4,1,3,0,6,0,3.595,-2.923,1.472,-8.515,0,1,0,0,2,0,1,2,0,3,1.789304,1.248423,1.612664,1.672777,0.832139,0.811052,0.73402,1.291502,6.555999,2.949611,1.060307,0.527027,2.79023,0.58978,0.332701,0,0.497308,1.479968,5.448201,-1.319776,0,0,0,0.333
3,1,3,1,3,-2,4.092,-2.422,3.634,-10.237,0,0,0,0,0,1,0,0,1,3,1.070887,0.833488,1.010474,0.959455,0.650506,0.585537,0.393114,1.071585,4.018069,2.91312,0.572608,1.360799,1.574143,0.403467,0,1.33556,0.176214,0,1.108333,-0.300613,0,0,0,0.333
3,0,3,0,4,0,6.516,-0.984,4.752,-4.179,0,0,0,0,0,0,1,0,0,0,0.677809,1.145454,0.578554,0.758584,1.322604,0.34907,0.583402,1.785408,2.449766,4.139467,0.740203,1.582389,1.066839,1.361275,1.646371,0.424739,2.096724,1.789905,1.079672,0,0,0,0,0.333
1,0,0,0,0,-1,2.378,-1.488,1.166,-1.5,0,0,0,0,0,0,0,0,0,0,0.60829,0.462142,0.627861,0.477962,0.408967,0.268593,0.256504,0.437889,1.971503,0.973924,0.034286,0.648243,0.177339,0.156939,0,0.315906,1.995354,0,0.21854,-0.566667,0,0,1,0.333
0,2,0,2,0,-2,0.124,-3.012,0.192,-1.181,0,0,0,1,0,1,0,0,1,0,0.459293,0.380352,0.363383,0.407162,0.266396,0.395526,0.236046,0.364289,1.930074,0.70457,0.914568,0.309886,0.249749,0.488722,0.138231,0.303449,0.032468,0,0,-1.46756,0,0,1,0.333
1,1,1,1,2,0,3.975,-3.694,1.784,-2.077,0,0,0,0,1,1,1,1,1,1,0.744242,0.68792,0.633365,0.679151,0.640543,0.571222,0.555474,0.666336,2.922356,1.496988,0.80119,0.702596,0.946593,0.126651,2.500817,0.25697,0,0.410452,0.573428,-0.854167,0,0,1,0.333
1,1,0,0,0,-1,1.246,-2.668,0.57,-6.372,0,0,0,0,0,1,0,0,1,0,0.567233,0.415007,0.363705,0.432213,0.311928,0.222073,0.260645,0.61398,1.984897,1.097339,0,0,0.259009,0.251957,0,0.117649,0.812665,0.09642,0.335653,-0.329167,0,0,0,0.333
0,1,0,2,0,0,0.444,-1.883,0.722,-1.312,0,0,1,1,0,2,0,0,2,0,0.295757,0.175713,0.169464,0.228091,0.130325,0.103936,0.080259,0.217322,0.957259,0.547302,1.083972,0.490019,0.219326,0,0.476608,0.528906,0.395491,0,0.041667,-0.5,0,0,0,0.333
1,1,1,1,0,-3,0.973,-3.057,3.485,-3.736,1,1,1,1,0,1,0,0,1,0,0.437862,0.483633,0.228594,0.321111,0.313542,0.166364,0.146327,0.417435,1.601815,1.05373,0.091176,0.547213,0.295312,0.771934,2.4836,0.074319,1.212837,0,1.705886,-0.729167,0,0,0,0.333
1,1,1,1,3,-2,1.977,-1.474,1.81,-2.246,0,2,0,0,2,1,1,2,1,2,0.574804,0.420281,0.389987,0.465268,0.329322,0.377313,0.238145,0.417155,2.196047,1.016002,0.557059,0,0.286755,0,0.344825,0,1.212884,0.099925,2.89814,-0.334135,0,0,1,0.325
0,2,0,2,0,-3,3.687,-2.188,0.913,-4.038,1,1,1,2,0,1,2,1,2,1,0.669052,0.6859,0.45863,0.578395,0.687267,0.335291,0.405702,0.848171,2.530382,2.220197,1.040083,0.75487,1.092748,0.090786,0.032002,0.581836,0.7797,1.016244,0.847917,-0.114583,0,0,1,0.322
1,1,2,1,6,-1,3.698,-0.568,1.533,-2.152,1,1,0,1,1,1,2,1,1,1,0.788723,0.694727,0.645832,0.526153,1.045509,0.20082,0.448426,0.944948,2.425251,2.383593,0.554447,0.543476,0.400672,0.476607,0.322457,0,0.816718,0,0.95744,-0.104167,2,0,0,0.321
0,0,0,1,0,-3,2.95,-3.263,11.921,-6.378,0,0,0,0,0,0,0,0,0,0,1.291626,0.799276,0.708845,0.734033,1.305858,1.03192,0.359386,0.915775,2.682933,1.878621,1.111692,1.969724,2.79769,0.463095,4.805941,1.407631,2.047486,5.936055,0,-0.125,0,0,0,0.32
1,3,1,3,2,-4,5.149,-5.128,4.455,-3.403,0,1,0,0,1,2,0,1,2,2,0.911175,0.845681,0.763517,0.80385,0.893181,0.468509,0.469286,0.983074,3.636003,2.799746,0.973185,0,0.860095,0.131253,2.145677,1.592187,0.709457,1.231989,0.512988,-1.495833,0,0,2,0.318
1,1,0,0,3,0,2.091,-1.409,2.937,-1.383,0,0,0,0,0,0,0,0,0,0,0.523852,0.440155,0.46292,0.429254,0.540385,0.197585,0.335379,0.592585,1.896669,1.412861,0,0.151824,0.066516,0,1.516903,0.420236,0.766621,0,0.459524,-0.1875,0,0,0,0.312
0,0,0,0,0,-2,2.41,-8.179,1.807,-4.052,0,0,0,0,0,0,0,0,0,0,1.388396,1.167094,1.136244,1.23162,0.837262,0.573608,0.689467,1.025662,5.306121,2.694967,0.606243,0.227912,1.046668,0.915151,0.194949,0.265886,0.668783,0.263071,0.94219,-0.95928,0,0,0,0.312
1,0,0,1,2,-1,0.796,-3.766,0.701,-1.678,0,1,1,2,1,1,0,1,2,2,0.540175,0.481788,0.634142,0.541228,0.350315,0.225684,0.378672,0.549175,1.72026,1.178034,0.256833,0.579301,0.088092,1.371003,0.601989,0.312171,0.19525,0.801135,1.106576,-0.49375,0,0,1,0.312
0,2,0,1,0,0,2.407,-1.138,2.21,-0.892,0,1,0,1,1,0,0,0,1,1,0.447683,0.404959,0.340331,0.346201,0.318575,0.182705,0.16476,0.545956,1.822171,1.378828,0.098017,1.341933,0.269336,3.068505,0.598985,0.452668,0.445266,0,0.31875,-0.713089,0,0,0,0.312
0,0,0,0,1,-1,2.54,-1.66,2.466,-3.005,0,1,0,0,0,0,0,0,0,0,1.098392,1.162585,0.650673,1.007692,1.031588,0.628475,0.618847,1.101209,4.009185,2.691948,0.649974,2.021705,0.578312,1.237822,0.731008,0.625533,0.035108,0.245606,0.728147,-1.125947,0,0,1,0.312
0,2,0,1,1,-3,0.279,-5.234,1.476,-2.994,0,1,0,0,0,1,0,1,1,0,0.574122,0.389658,0.449495,0.401952,0.389356,0.179189,0.282373,0.614946,1.994513,1.52083,0.589876,1.43897,1.2728,0.674812,0.305624,0.791149,0.324,0,0.234375,-1.741915,0,0,0,0.312
3,1,1,0,2,0,3.145,-2.608,4.314,-1.923,0,0,0,0,0,0,0,0,0,1,0.710177,1.184401,0.469678,0.538325,0.963729,0.28214,0.540719,1.042967,3.030028,3.059831,0.787226,1.487707,2.09075,1.692942,2.95495,0.106862,0.403714,0,3.360259,-0.347881,0,0,0,0.312
2,1,2,2,4,0,3.852,-1.665,3.358,-4.61,0,0,0,0,0,0,0,0,0,0,0.927635,0.848116,0.715226,0.926846,0.760322,0.594689,0.473007,0.99099,3.970579,2.856092,0.375046,0.791608,1.763274,0.044539,1.915996,1.008196,0.282966,2.425809,4.8875,-0.886904,0,0,1,0.312
1,0,0,0,0,0,0.181,-0.302,1.526,-0.594,0,0,0,0,0,0,0,0,0,0,0.216312,0.110994,0.25395,0.237524,0.089876,0.058498,0.100499,0.133125,0.832924,0.245388,1.338965,0.064818,0.133949,0.08407,0.333737,0.920026,0.114211,0,0.971329,-0.125,0,0,0,0.312
2,0,1,0,4,0,7.721,-3.42,2.321,-6.404,0,0,0,0,0,0,0,0,0,1,1.037551,1.519271,0.829571,0.924571,1.748268,0.506318,0.678132,2.351759,4.342815,4.470761,1.635234,0.448711,0.843711,1.07694,2.004175,0.234436,0.337677,0.375923,1.02323,-0.672917,0,0,1,0.312
0,0,0,0,0,0,0.123,0,0.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62804,0,0,1.921384,0,0,0.28358,0.025,0,0,0,0,0.312
0,0,0,1,0,-2,1.791,-2.545,0.478,-4.377,0,0,0,0,0,0,0,0,0,0,0.826561,0.85814,0.267166,0.621068,0.559986,0.417093,0.37361,0.984287,2.792009,1.307906,0.60371,0.390003,1.39694,0.558692,0,1.413929,0,0,0.041667,-0.448958,0,0,0,0.312
2,1,0,1,0,0,1.991,-1.392,1.564,-1.374,0,1,0,0,1,0,0,1,0,1,0.827808,0.709491,0.566099,0.604776,0.747657,0.35757,0.552057,0.928882,2.758002,2.283841,1.081609,0.854385,0,0.227258,0,0,0.730223,0.113462,0.291667,-0.291667,0,0,0,0.312
1,0,0,1,1,0,3.975,-1.721,4.57,-3.347,1,1,0,0,0,0,0,0,1,0,1.53207,0.640243,1.334473,1.304003,0.445064,0.830115,0.573858,0.742447,5.204338,1.583307,0.457532,2.806498,0.555372,1.704824,0.442872,3.770938,1.909991,0,0.411218,-0.833838,0,0,0,0.312
0,1,0,1,0,0,0.5,-1.225,1.051,-0.878,0,0,0,0,0,0,0,1,0,1,0.366869,0.249589,0.287007,0.321277,0.209308,0.293165,0.202027,0.222537,1.971662,0.596752,1.113375,1.19916,0.283167,0,0.121487,0,0.181278,0,0,-1.645044,0,0,0,0.312
0,1,0,0,0,-1,1.787,-2.192,1.91,-2.447,0,0,0,0,0,0,0,0,0,0,0.898933,0.824278,0.502195,0.867874,0.262941,0.263837,0.400193,0.425053,2.618089,0.962962,1.226056,0.636379,0.06761,1.447396,0.194203,0,0.986375,0.744159,0.52377,-1.279003,0,0,0,0.312
0,1,0,1,0,0,1.043,-1.145,0.21,-1.577,0,0,0,0,0,1,0,0,1,0,0.476802,0.407048,0.309843,0.479579,0.3777,0.449197,0.401637,0.466322,1.555973,0.802484,0.295863,0.351298,0.946803,0.063325,0.964311,0,0.070309,0.496836,0.086458,-0.958333,0,0,1,0.312
1,1,1,1,2,0,2.996,-0.264,1.718,-0.092,0,0,0,0,0,1,0,0,0,1,0.260302,0.717278,0.281107,0.256518,1.085744,0.072592,0.312158,0.762479,0.882769,1.706303,0,0,0.69254,0.178322,0.469234,0.647076,0,0.990077,0.541667,-0.693155,0,0,0,0.312
0,0,0,0,0,0,0.803,-1.024,7.789,-0.68,0,0,0,0,0,0,0,0,0,0,0.48315,0.396592,0.335564,0.366903,0.380148,0.186618,0.184885,0.304035,1.504714,0.934395,0,0,0.641289,0,1.7463,0,1.470459,0,0.104167,-0.375,0,0,0,0.312
0,0,1,0,2,0,1.381,-0.57,2.585,0,0,0,0,0,0,0,0,0,0,0,0.338084,0.54532,0.255671,0.24626,0.791972,0.097024,0.242335,0.533247,0.939381,1.34119,0,0,0,0,0.719015,0,0.71908,0,0,0,0,0,0,0.312
1,0,0,0,0,0,1.932,-3.132,7.226,-3.178,0,1,0,0,1,0,0,0,0,1,0.881125,0.69411,0.846561,0.803074,0.379718,0.552836,0.320543,0.488748,3.532836,1.18477,1.902681,0.584365,0.358513,0.22363,2.014996,0.84013,0.928143,0,1.179941,-0.041667,0,0,0,0.312
0,1,0,1,0,0,4.754,-2.935,1.956,-3.345,0,0,0,0,0,0,0,0,0,0,1.722861,1.146052,1.077346,1.381055,0.7139,1.026659,0.455893,1.195659,4.277661,3.28952,0.603459,0.290543,1.15856,0.743507,0.066943,0.215366,1.263752,0.428212,0.05,-1.86553,0,0,0,0.312
2,0,0,0,0,0,1.942,-4.45,3.887,-5.976,0,2,0,2,0,0,0,1,0,0,1.042872,0.921716,0.554367,1.044739,0.480788,0.584071,0.551765,0.763069,4.170645,1.834245,0.395142,1.665109,0.730774,1.180272,0.244135,1.36927,0.967789,0,1.202219,-0.5125,0,0,1,0.312
1,1,1,0,3,0,1.77,-1.333,1.146,-2.453,0,1,0,0,1,0,1,2,1,2,0.66412,0.410028,0.67406,0.561756,0.332388,0.236649,0.308728,0.438353,2.514576,1.070092,0.87232,0,0.379674,0,0.344825,1.101468,0.659881,0,2.84189,-0.083333,0,0,0,0.312
0,2,0,1,0,0,2.186,-1.511,1.144,-3.055,0,0,0,0,0,0,0,0,1,0,1.028622,0.607432,0.814999,0.937488,0.392697,0.528465,0.583224,0.714219,3.910186,1.276485,0.748121,0.302397,1.480836,0.095761,0.203912,0.141141,0.471062,0.134473,0.138673,-0.306448,0,0,0,0.312
0,1,0,1,0,0,0.492,-4.046,0.031,-2.716,0,0,1,1,0,1,0,0,1,0,0.575994,0.646256,0.521108,0.526586,0.486576,0.394948,0.399796,0.561818,2.914502,1.657535,0,0.343689,0.686395,0.473289,0.152371,0.171319,0.054025,0.271711,0.0625,-1.193881,0,0,1,0.312
1,1,0,1,0,-2,3.719,-4.096,2.156,-3.212,0,0,0,0,1,1,0,0,1,1,0.492758,0.558145,0.364791,0.402366,0.410201,0.285804,0.233394,0.771568,1.67987,1.677022,0.318125,0.652539,0.771602,0.738472,2.091141,1.806466,0.277563,0.677498,0.778571,-0.5625,0,0,0,0.312
1,1,1,1,4,-3,3.942,-7.492,3.516,-7.405,0,1,0,0,1,1,0,1,1,1,1.370608,0.964521,1.283398,1.128647,0.837878,0.904033,0.615029,0.82127,5.688303,2.209022,2.136964,0.63175,1.157744,0.910416,0.333969,1.381969,0.985255,0,1.093291,-0.784549,0,0,2,0.312
2,2,2,2,5,-4,4.654,-4.187,7.001,-3.894,1,0,3,1,1,2,0,3,4,5,1.478094,1.048781,1.288199,1.463206,0.799781,1.21748,0.596981,1.182583,5.710864,2.557325,0.707996,0.099291,1.024341,0.493238,9.963628,3.366311,0.764096,2.587617,0.848413,-1.188301,0,0,1,0.311
1,0,1,0,2,-1,5.831,-3.448,5.089,-3.311,1,0,1,0,0,1,0,0,1,0,0.830009,1.370885,0.525514,0.87582,1.43899,0.382986,0.622217,1.877154,2.809202,3.733258,0.786353,0.167005,1.744669,0.727852,0.836226,0.25489,1.265848,0.295494,0.044271,-0.427083,0,0,0,0.306
0,3,0,3,0,-4,3.392,-1.532,0.575,-2.629,0,0,0,1,0,0,0,0,1,0,0.913456,0.598363,0.379539,0.588046,0.518143,0.347866,0.684462,0.638948,2.874598,1.278272,0.981918,0.675212,0.198413,1.524262,0.173769,0.003939,0.032468,0.751817,0.256431,-1.727083,0,0,0,0.303
0,0,0,0,0,0,0.219,-0.035,0.141,-1.315,0,0,0,0,0,0,0,0,0,0,0.543095,0.30891,0.358436,0.450612,0.233173,0.229474,0.273478,0.369403,1.715549,0.616693,0.377869,0,0.165801,0,0,0,0,0.325679,0.443213,-0.041667,0,0,0,0.3
1,3,0,1,0,-2,5.311,-2.251,5.037,-4.701,0,0,0,0,0,0,0,0,0,0,1.428759,1.167382,1.532392,1.152362,1.173253,1.293369,0.655557,1.197174,5.859933,3.118288,0.473159,1.213176,1.251073,0.492344,0.696189,0.654652,1.659588,0.677251,0.526173,-1.353571,0,0,0,0.3
0,0,0,0,0,0,2.721,-1.043,3.939,-2.66,0,0,0,0,0,0,0,0,0,1,0.340617,0.366614,0.199585,0.239379,0.450623,0.235827,0.135509,0.563399,1.204055,0.99538,0.569237,0.043732,0.338809,0.121113,1.231374,0.725042,0.614464,0,0.660714,0,0,0,0,0.299
0,0,0,0,0,0,1.862,-3.407,2.416,-1.814,0,1,0,0,1,0,1,1,0,2,0.650927,0.627292,0.344749,0.699391,0.348647,0.36519,0.276211,0.79932,2.133358,1.799668,0.255164,0.45644,0,1.201137,0.656285,0.371139,1.338932,0,0.585714,-0.89678,0,0,0,0.292
4,0,2,1,6,0,1.501,-3.042,1.692,-3.492,0,2,0,0,1,0,0,0,0,1,1.178267,0.477196,1.225165,1.255699,0.30712,0.751654,0.360878,0.406823,4.618267,1.041336,1.275734,0.027983,0.268556,0,0.708715,0.259981,0.567368,0.36185,3.534821,-0.395833,0,0,1,0.292
1,1,0,1,1,-2,4.045,-2.849,4.101,-5.728,0,0,0,0,0,1,0,0,1,0,1.148667,0.877684,1.027767,0.883779,1.096311,0.438323,0.546574,1.183518,4.232915,3.327497,0.639508,1.844544,2.334644,0.381346,0.616507,1.359894,0.002351,0.543196,0.25,-0.064998,0,0,0,0.292
0,0,0,0,0,0,2.719,-3.06,2.016,-4.794,0,0,1,0,0,0,0,0,1,0,0.921402,0.68329,0.506421,0.766821,0.587941,0.440845,0.515166,1.050605,2.703657,1.738715,0.721283,0.327079,0.345591,0.5766,0.385335,0.834288,0.311413,0.166457,0.239484,-0.146635,0,0,2,0.292
0,3,0,2,0,-5,1.517,-2.08,1.338,-1.145,1,0,2,1,0,2,0,0,4,0,0.231999,0.190134,0.119498,0.140445,0.182507,0.065432,0.07119,0.157167,0.551816,0.299102,1.709203,0.052302,0.062024,0,0.805706,0.225482,0.741445,0.14142,0.1,-0.016667,0,0,0,0.292
1,1,1,1,0,-1,1.514,-2.611,0.941,-3.079,0,1,0,1,1,1,0,1,1,1,0.445109,0.524374,0.435424,0.462402,0.315315,0.237721,0.332524,0.458018,2.045154,0.806112,1.105537,2.095246,2.410508,0.245243,0,0.729284,1.090756,0.204221,0.958333,-0.354167,0,0,0,0.292
0,1,0,1,0,-1,2.831,-1.928,6.224,-2.133,0,0,0,0,0,1,0,0,1,0,0.4997,0.674267,0.474564,0.417385,0.536925,0.23023,0.276307,0.758113,2.388794,2.038076,0.513625,0.868949,0.66588,0.053112,0.955556,0.149509,0.218658,0.307899,0.605456,-0.34375,0,0,0,0.292
2,0,2,1,2,0,4.187,-2.684,2.14,-2.866,0,0,0,0,0,0,0,0,0,0,1.464688,0.837643,1.223059,1.265239,1.23934,0.607361,0.495549,1.21519,4.169114,2.606606,0.758349,1.914945,2.98506,0.225074,0.411866,1.109804,0.652343,0.548191,1.841964,0,0,0,0,0.292
2,1,2,1,5,0,3.601,-1.213,3.492,-0.667,0,0,0,1,1,0,0,1,1,2,0.373746,0.369178,0.38236,0.489201,0.500689,0.309904,0.174077,0.478119,1.844006,1.024282,0.137125,0.123332,0.094888,1.412957,1.355576,0.438125,0.491049,0.331603,1.5375,-0.518149,0,0,0,0.292
0,1,1,0,3,0,4.559,-2.776,6.017,-0.06,0,0,0,1,0,1,0,0,1,0,1.192777,0.610102,0.985804,1.50626,0.914677,0.822104,0.312108,0.984922,3.954113,1.761144,0.05878,1.956691,0.198806,2.068718,0.582638,0.977624,0.51327,0.2097,0.316964,-0.484623,0,0,0,0.292
0,1,0,0,0,0,0.998,-0.4,0,-1.312,0,0,0,0,0,0,0,0,0,0,0.540462,0.227706,0.259739,0.535596,0.225867,0.173577,0.140323,0.281012,1.266445,0.604811,0.074948,0,0.354383,0,0,0,0,0.166457,0,-0.03006,0,0,0,0.292
0,0,0,0,0,0,1.188,-3.167,2.648,-0.621,0,1,0,0,0,0,0,0,1,0,0.468171,0.503744,0.387822,0.441865,0.345925,0.168634,0.28431,0.494477,1.666957,1.1355,0.067707,0.735705,0.435089,0.781415,0.339622,0,0.525101,0,0.737798,-0.792614,0,0,0,0.292
0,0,0,0,0,0,1.027,-3.847,2.484,-1.724,0,0,0,0,0,0,0,0,0,1,1.359588,0.746393,1.001797,0.980781,0.624876,0.598911,0.587146,0.717661,4.693289,1.781983,0.514646,0,0.632487,0,0.397358,0.147741,1.430016,0,0,-0.375,0,0,0,0.292
1,2,0,2,0,0,1.231,-1.982,0.854,-2.996,0,1,0,2,0,1,0,0,2,1,0.356166,0.327035,0.247322,0.330187,0.139148,0.175552,0.223168,0.257119,1.696117,0.694647,0.330838,0.206046,0.230911,0.54913,0,0.117649,0.0022,0.699229,0.51756,-0.9625,0,0,0,0.278
1,1,1,1,3,-2,2.312,-1.778,1.822,-2.647,0,2,0,0,2,1,1,2,1,2,0.75685,0.492228,0.543182,0.621253,0.363479,0.492632,0.30759,0.843816,2.883247,1.282911,0.933837,0.019634,0.605363,0,0.344825,0,1.212884,0.099925,2.89814,-0.334135,0,0,1,0.275
0,1,0,1,3,0,6.147,-3.19,3.794,-4.07,0,1,0,1,1,1,0,1,1,1,0.954866,0.518477,0.846987,0.932259,0.607156,0.630946,0.332015,0.64784,3.983037,2.076851,0.469328,0,0.322035,0.165629,0,0.117649,0.86492,0,0.486203,-1.09375,0,0,2,0.274
0,1,0,1,4,0,2.443,-1.737,1.028,-2.279,0,0,0,0,0,1,0,0,1,0,0.779955,0.571116,1.095997,0.766278,0.843156,0.333379,0.374496,0.688945,3.051675,1.782536,0.444098,0.251531,1.422386,0.371377,0.964311,0.228712,0.239437,0.686545,0,-1.395833,0,0,0,0.271
